Date,Adj Close_JPM,Adj Close_MCD,Adj Close_MSFT,Adj Close_MA,Adj Close_NKE,Adj Close_KO,Adj Close_V,Adj Close_UNH,Adj Close_HD,Adj Close_GOOGL,Adj Close_WMT,Adj Close_AAPL,Adj Close_PFE,Adj Close_META,Adj Close_XOM,Adj Close_TSLA,Adj Close_PG,Adj Close_AMZN,Adj Close_DIS,Adj Close_JNJ
2013-01-02,33.557884216308594,67.76463317871094,22.66823387145996,47.94611740112305,23.05713653564453,27.239818572998047,36.085693359375,46.601409912109375,50.02702331542969,18.099348068237305,55.018856048583984,16.813854217529297,16.84783935546875,28.0,57.14396667480469,2.357332944869995,51.112911224365234,12.865500450134276,46.45464324951172,53.1722526550293
2013-01-03,33.490257263183594,68.14810180664062,22.36456680297852,48.01470184326172,23.29287338256836,27.239818572998047,36.113548278808594,44.42257308959961,49.88517379760742,18.10985946655273,54.66923904418945,16.601627349853516,16.808820724487305,27.770000457763672,57.04088973999024,2.318000078201294,50.78881072998047,12.923999786376951,46.554649353027344,53.0971794128418
2013-01-04,34.08387756347656,67.56160736083984,21.945995330810547,48.0128288269043,23.519710540771484,27.283287048339844,36.40851593017578,44.50801467895508,49.79059219360352,18.46771812438965,54.87583541870117,16.139202117919922,16.880348205566406,28.76000022888184,57.30500411987305,2.293333053588867,50.89192581176758,12.957500457763672,47.445556640625,53.70518112182617
2013-01-07,34.12144470214844,68.35868072509766,21.90496063232422,48.84487533569336,23.555280685424805,27.02247428894043,36.66860961914063,44.50801467895508,49.522647857666016,18.387136459350582,54.35138702392578,16.044267654418945,16.89335823059082,29.420000076293945,56.64151382446289,2.2893331050872803,50.54573822021485,13.42300033569336,46.33646011352539,53.592586517333984
2013-01-08,34.189056396484375,68.38121032714844,21.790061950683597,48.68410873413086,23.30621337890625,26.8341121673584,37.010013580322266,43.91843795776367,49.82211685180664,18.35085105895996,54.50238037109375,16.087444305419922,16.91935920715332,29.059999465942383,56.99583435058594,2.245332956314087,50.46471786499024,13.319000244140623,46.14554977416992,53.60009002685547
2013-01-09,34.166526794433594,68.2834701538086,21.91316795349121,50.05393981933594,23.328447341918945,26.826868057250977,37.57435989379883,44.74724960327149,49.78272247314453,18.471471786499023,54.486454010009766,15.836010932922363,17.211973190307617,30.59000015258789,56.77679061889648,2.242666959762573,50.73725128173828,13.317500114440918,46.16373825073242,53.84026718139648
2013-01-10,34.67748260498047,68.72714233398438,21.71619415283203,49.60829162597656,23.37293243408203,26.77616310119629,37.27709197998047,45.37954711914063,50.137351989746094,18.55555534362793,54.31960678100586,16.032318115234375,17.40053939819336,31.299999237060547,57.39519500732422,2.23533296585083,51.0245246887207,13.267000198364258,46.172828674316406,54.18555450439453
2013-01-11,34.66997146606445,68.97528076171875,22.019855499267575,49.70514297485352,23.6175594329834,26.739938735961918,37.42804336547852,45.13175582885742,50.20040130615234,18.51826858520508,54.5341682434082,15.93401336669922,17.244487762451172,31.71999931335449,57.723724365234375,2.194000005722046,50.9876823425293,13.397000312805176,45.98191833496094,54.3056640625
2013-01-14,34.474605560302734,68.8248519897461,22.0691032409668,49.21905899047852,23.657583236694336,26.79790496826172,37.309600830078125,45.59315872192383,50.02702331542969,18.099348068237305,54.27191162109375,15.365925788879396,17.387540817260742,30.950000762939453,57.704368591308594,2.2173330783843994,51.28971099853516,13.636500358581545,45.99100112915039,54.4632568359375
2013-01-15,34.8277702331543,68.8098373413086,22.331735610961918,49.15231323242188,23.85773086547852,27.03696060180664,37.26314926147461,45.8153076171875,50.39741516113281,18.14139175415039,54.81224822998047,14.88114070892334,17.309507369995117,30.100000381469727,57.67218780517578,2.259999990463257,51.47384643554688,13.595000267028809,46.445556640625,54.32065963745117
